행정시,행정구,행정동,de,성별,연령,소비인구
서울특별시,서초구,반포본동,20200915,F,40,37.46513733
서울특별시,서초구,반포본동,20200915,F,45,67.43724719
서울특별시,서초구,반포본동,20200915,M,50,52.45119226
서울특별시,서초구,반포본동,20200916,F,45,37.46513733
서울특별시,서초구,반포본동,20200916,M,45,22.4790824
서울특별시,서초구,반포본동,20200916,M,50,22.4790824
서울특별시,서초구,반포본동,20200917,F,40,22.4790824
서울특별시,서초구,반포본동,20200917,F,45,22.4790824
서울특별시,서초구,반포본동,20200918,M,40,29.97210986
서울특별시,서초구,반포본동,20200918,M,45,44.95816479
서울특별시,서초구,반포본동,20200918,M,50,37.46513733
서울특별시,서초구,반포본동,20200919,F,40,29.97210986
서울특별시,서초구,반포본동,20200919,F,45,22.4790824
서울특별시,서초구,반포본동,20200919,M,45,37.46513733
서울특별시,서초구,반포본동,20200919,M,50,22.4790824
서울특별시,서초구,반포본동,20200919,M,55,22.4790824
서울특별시,서초구,반포본동,20200920,F,45,52.45119226
서울특별시,서초구,반포본동,20200921,F,50,22.4790824
서울특별시,서초구,반포본동,20200922,M,45,29.97210986
서울특별시,서초구,반포본동,20200924,M,45,22.4790824
서울특별시,서초구,반포본동,20200925,F,40,22.4790824
서울특별시,서초구,반포본동,20200926,F,45,59.94421972
서울특별시,서초구,반포본동,20200926,M,45,29.97210986
서울특별시,서초구,반포본동,20200927,F,45,29.97210986
서울특별시,서초구,반포본동,20200927,M,45,52.45119226
서울특별시,서초구,반포본동,20200928,M,45,29.97210986
서울특별시,서초구,반포본동,20200929,F,40,22.4790824
서울특별시,서초구,반포본동,20200929,F,45,44.95816479
서울특별시,서초구,반포본동,20200929,M,45,37.46513733
서울특별시,서초구,반포본동,20200930,F,45,22.4790824
서울특별시,서초구,반포본동,20201003,F,45,22.4790824
서울특별시,서초구,반포본동,20201003,M,45,22.4790824
서울특별시,서초구,반포본동,20201004,F,45,29.97210986
서울특별시,서초구,반포본동,20201005,F,45,52.45119226
서울특별시,서초구,반포본동,20201005,F,50,22.4790824
서울특별시,서초구,반포본동,20201005,M,45,44.95816479
서울특별시,서초구,반포본동,20201006,F,45,22.4790824
서울특별시,서초구,반포본동,20201006,M,45,44.95816479
서울특별시,서초구,반포본동,20201006,M,50,29.97210986
서울특별시,서초구,반포본동,20201007,F,45,22.4790824
서울특별시,서초구,반포본동,20201007,M,45,22.4790824
서울특별시,서초구,반포본동,20201008,F,45,29.97210986
서울특별시,서초구,반포본동,20201009,F,45,22.4790824
서울특별시,서초구,반포본동,20201009,M,45,22.4790824
서울특별시,서초구,반포본동,20201009,M,50,22.4790824
서울특별시,서초구,반포본동,20201010,M,45,29.97210986
서울특별시,서초구,반포본동,20201010,M,50,22.4790824
서울특별시,서초구,반포본동,20201011,M,45,37.46513733
서울특별시,서초구,반포본동,20201013,F,45,29.97210986
서울특별시,서초구,반포본동,20201013,F,50,22.4790824
서울특별시,서초구,반포본동,20201013,M,45,22.4790824
서울특별시,서초구,반포본동,20201014,M,50,22.4790824
서울특별시,서초구,반포본동,20201019,F,45,22.4790824
서울특별시,서초구,반포본동,20201021,M,45,22.4790824
서울특별시,서초구,반포본동,20201023,F,45,22.4790824
서울특별시,서초구,반포본동,20201024,F,45,29.97210986
서울특별시,서초구,반포본동,20201024,M,45,22.4790824
서울특별시,서초구,반포본동,20201024,M,50,22.4790824
서울특별시,서초구,반포본동,20201026,F,50,22.4790824
서울특별시,서초구,반포본동,20201030,F,45,29.97210986
서울특별시,서초구,반포본동,20201030,M,45,52.45119226
서울특별시,서초구,반포본동,20201030,M,50,22.4790824
서울특별시,서초구,반포본동,20201031,F,45,44.95816479
서울특별시,서초구,반포본동,20201031,M,45,29.97210986
서울특별시,서초구,반포1동,20200805,F,40,22.4790824
서울특별시,서초구,반포1동,20200807,M,45,22.4790824
서울특별시,서초구,반포1동,20200808,M,45,29.97210986
서울특별시,서초구,반포1동,20200811,F,45,22.4790824
서울특별시,서초구,반포1동,20200928,F,40,37.46513733
서울특별시,서초구,반포1동,20201003,M,45,22.4790824
서울특별시,서초구,반포1동,20201007,M,45,22.4790824
서울특별시,서초구,반포1동,20201031,M,45,22.4790824
서울특별시,서초구,반포2동,20200806,M,45,29.97210986
서울특별시,서초구,반포2동,20200812,M,45,22.4790824
서울특별시,서초구,반포2동,20200823,M,45,22.4790824
서울특별시,서초구,반포2동,20200830,M,45,29.97210986
서울특별시,서초구,반포2동,20200903,F,40,22.4790824
서울특별시,서초구,반포2동,20200904,F,45,29.97210986
서울특별시,서초구,반포2동,20200909,F,40,22.4790824
서울특별시,서초구,반포2동,20200914,M,45,22.4790824
서울특별시,서초구,반포2동,20200917,F,40,22.4790824
서울특별시,서초구,반포2동,20201024,M,45,22.4790824
서울특별시,서초구,반포2동,20201025,F,45,37.46513733
서울특별시,서초구,반포2동,20201028,F,40,22.4790824
서울특별시,서초구,반포3동,20200801,F,40,29.97210986
서울특별시,서초구,반포3동,20200801,F,45,59.94421972
서울특별시,서초구,반포3동,20200801,M,40,44.95816479
서울특별시,서초구,반포3동,20200801,M,45,89.91632958
서울특별시,서초구,반포3동,20200801,M,50,44.95816479
서울특별시,서초구,반포3동,20200802,F,40,37.46513733
서울특별시,서초구,반포3동,20200802,F,45,119.8884394
서울특별시,서초구,반포3동,20200802,F,50,29.97210986
서울특별시,서초구,반포3동,20200802,M,40,29.97210986
서울특별시,서초구,반포3동,20200802,M,45,97.40935705
서울특별시,서초구,반포3동,20200802,M,50,52.45119226
서울특별시,서초구,반포3동,20200803,F,45,37.46513733
서울특별시,서초구,반포3동,20200803,M,45,29.97210986
서울특별시,서초구,반포3동,20200804,F,40,29.97210986
서울특별시,서초구,반포3동,20200804,F,45,37.46513733
서울특별시,서초구,반포3동,20200804,M,45,59.94421972
서울특별시,서초구,반포3동,20200805,F,40,52.45119226
서울특별시,서초구,반포3동,20200805,F,45,37.46513733
서울특별시,서초구,반포3동,20200805,F,50,29.97210986
서울특별시,서초구,반포3동,20200805,M,45,67.43724719
서울특별시,서초구,반포3동,20200805,M,50,44.95816479
서울특별시,서초구,반포3동,20200806,F,40,29.97210986
서울특별시,서초구,반포3동,20200806,F,45,82.42330212
서울특별시,서초구,반포3동,20200806,M,40,29.97210986
서울특별시,서초구,반포3동,20200806,M,45,67.43724719
서울특별시,서초구,반포3동,20200806,M,50,44.95816479
서울특별시,서초구,반포3동,20200806,X,xx,22.4790824
서울특별시,서초구,반포3동,20200807,F,40,22.4790824
서울특별시,서초구,반포3동,20200807,F,45,52.45119226
서울특별시,서초구,반포3동,20200807,F,50,29.97210986
서울특별시,서초구,반포3동,20200807,M,45,37.46513733
서울특별시,서초구,반포3동,20200807,M,50,52.45119226
서울특별시,서초구,반포3동,20200808,F,40,67.43724719
서울특별시,서초구,반포3동,20200808,F,45,224.790824
서울특별시,서초구,반포3동,20200808,F,50,22.4790824
서울특별시,서초구,반포3동,20200808,M,45,89.91632958
서울특별시,서초구,반포3동,20200808,M,50,97.40935705
서울특별시,서초구,반포3동,20200809,F,40,37.46513733
서울특별시,서초구,반포3동,20200809,F,45,187.3256866
서울특별시,서초구,반포3동,20200809,F,50,44.95816479
서울특별시,서초구,반포3동,20200809,M,45,119.8884394
서울특별시,서초구,반포3동,20200809,M,50,89.91632958
서울특별시,서초구,반포3동,20200809,M,55,22.4790824
서울특별시,서초구,반포3동,20200810,F,40,37.46513733
서울특별시,서초구,반포3동,20200810,F,45,37.46513733
서울특별시,서초구,반포3동,20200810,F,50,22.4790824
서울특별시,서초구,반포3동,20200810,M,45,52.45119226
서울특별시,서초구,반포3동,20200810,M,50,52.45119226
서울특별시,서초구,반포3동,20200811,F,45,104.9023845
서울특별시,서초구,반포3동,20200811,M,45,37.46513733
서울특별시,서초구,반포3동,20200811,M,50,37.46513733
서울특별시,서초구,반포3동,20200812,F,45,59.94421972
서울특별시,서초구,반포3동,20200812,F,50,37.46513733
서울특별시,서초구,반포3동,20200812,M,45,44.95816479
서울특별시,서초구,반포3동,20200813,F,45,52.45119226
서울특별시,서초구,반포3동,20200813,F,50,29.97210986
서울특별시,서초구,반포3동,20200813,M,45,52.45119226
서울특별시,서초구,반포3동,20200813,M,50,52.45119226
서울특별시,서초구,반포3동,20200814,F,40,37.46513733
서울특별시,서초구,반포3동,20200814,F,45,97.40935705
서울특별시,서초구,반포3동,20200814,F,50,22.4790824
서울특별시,서초구,반포3동,20200814,M,45,29.97210986
서울특별시,서초구,반포3동,20200814,M,50,37.46513733
서울특별시,서초구,반포3동,20200815,F,45,67.43724719
서울특별시,서초구,반포3동,20200815,F,50,22.4790824
서울특별시,서초구,반포3동,20200815,M,45,37.46513733
서울특별시,서초구,반포3동,20200815,M,50,44.95816479
서울특별시,서초구,반포3동,20200816,F,45,134.8744944
서울특별시,서초구,반포3동,20200816,M,40,22.4790824
서울특별시,서초구,반포3동,20200816,M,45,97.40935705
서울특별시,서초구,반포3동,20200816,M,50,52.45119226
서울특별시,서초구,반포3동,20200817,F,45,37.46513733
서울특별시,서초구,반포3동,20200818,F,45,22.4790824
서울특별시,서초구,반포3동,20200818,M,45,37.46513733
서울특별시,서초구,반포3동,20200819,F,45,44.95816479
서울특별시,서초구,반포3동,20200819,F,50,22.4790824
서울특별시,서초구,반포3동,20200819,M,45,37.46513733
서울특별시,서초구,반포3동,20200820,F,45,44.95816479
서울특별시,서초구,반포3동,20200820,F,50,22.4790824
서울특별시,서초구,반포3동,20200820,M,45,52.45119226
서울특별시,서초구,반포3동,20200820,M,50,22.4790824
서울특별시,서초구,반포3동,20200821,F,45,29.97210986
서울특별시,서초구,반포3동,20200821,F,50,22.4790824
서울특별시,서초구,반포3동,20200821,M,45,37.46513733
서울특별시,서초구,반포3동,20200822,F,40,29.97210986
서울특별시,서초구,반포3동,20200822,F,45,74.93027465
서울특별시,서초구,반포3동,20200822,M,45,67.43724719
서울특별시,서초구,반포3동,20200823,F,45,74.93027465
서울특별시,서초구,반포3동,20200823,F,50,37.46513733
서울특별시,서초구,반포3동,20200823,M,45,74.93027465
서울특별시,서초구,반포3동,20200823,M,50,67.43724719
서울특별시,서초구,반포3동,20200824,F,40,37.46513733
서울특별시,서초구,반포3동,20200824,F,45,67.43724719
서울특별시,서초구,반포3동,20200825,M,45,22.4790824
서울특별시,서초구,반포3동,20200826,F,45,22.4790824
서울특별시,서초구,반포3동,20200826,M,45,29.97210986
서울특별시,서초구,반포3동,20200827,F,40,37.46513733
서울특별시,서초구,반포3동,20200827,M,45,37.46513733
서울특별시,서초구,반포3동,20200828,F,45,22.4790824
서울특별시,서초구,반포3동,20200828,M,45,44.95816479
서울특별시,서초구,반포3동,20200828,M,50,44.95816479
서울특별시,서초구,반포3동,20200829,F,40,74.93027465
서울특별시,서초구,반포3동,20200829,F,45,67.43724719
서울특별시,서초구,반포3동,20200829,F,50,22.4790824
서울특별시,서초구,반포3동,20200829,M,40,22.4790824
서울특별시,서초구,반포3동,20200829,M,45,44.95816479
서울특별시,서초구,반포3동,20200829,M,50,22.4790824
서울특별시,서초구,반포3동,20200829,M,55,29.97210986
서울특별시,서초구,반포3동,20200830,F,40,59.94421972
서울특별시,서초구,반포3동,20200830,F,45,97.40935705
서울특별시,서초구,반포3동,20200830,M,45,67.43724719
서울특별시,서초구,반포3동,20200830,M,50,59.94421972
서울특별시,서초구,반포3동,20200831,F,40,22.4790824
서울특별시,서초구,반포3동,20200831,F,45,22.4790824
서울특별시,서초구,반포3동,20200831,M,45,22.4790824
서울특별시,서초구,반포3동,20200901,F,45,29.97210986
서울특별시,서초구,반포3동,20200901,F,50,29.97210986
서울특별시,서초구,반포3동,20200901,M,50,44.95816479
서울특별시,서초구,반포3동,20200902,F,45,29.97210986
서울특별시,서초구,반포3동,20200902,F,50,22.4790824
서울특별시,서초구,반포3동,20200902,M,45,82.42330212
서울특별시,서초구,반포3동,20200902,M,50,22.4790824
서울특별시,서초구,반포3동,20200903,F,45,112.395412
서울특별시,서초구,반포3동,20200903,M,45,59.94421972
서울특별시,서초구,반포3동,20200903,M,50,59.94421972
서울특별시,서초구,반포3동,20200904,F,40,59.94421972
서울특별시,서초구,반포3동,20200904,F,45,134.8744944
서울특별시,서초구,반포3동,20200904,M,45,74.93027465
서울특별시,서초구,반포3동,20200904,M,50,44.95816479
서울특별시,서초구,반포3동,20200905,F,40,44.95816479
서울특별시,서초구,반포3동,20200905,F,45,217.2977965
서울특별시,서초구,반포3동,20200905,F,50,67.43724719
서울특별시,서초구,반포3동,20200905,M,45,142.3675218
서울특별시,서초구,반포3동,20200905,M,50,52.45119226
서울특별시,서초구,반포3동,20200906,F,45,44.95816479
서울특별시,서초구,반포3동,20200906,F,50,29.97210986
서울특별시,서초구,반포3동,20200906,M,45,29.97210986
서울특별시,서초구,반포3동,20200906,M,50,37.46513733
서울특별시,서초구,반포3동,20200907,F,45,37.46513733
서울특별시,서초구,반포3동,20200907,M,45,37.46513733
서울특별시,서초구,반포3동,20200908,F,40,22.4790824
서울특별시,서초구,반포3동,20200908,F,45,74.93027465
서울특별시,서초구,반포3동,20200908,F,50,22.4790824
서울특별시,서초구,반포3동,20200908,M,45,82.42330212
서울특별시,서초구,반포3동,20200908,M,50,22.4790824
서울특별시,서초구,반포3동,20200909,F,40,22.4790824
서울특별시,서초구,반포3동,20200909,F,45,59.94421972
서울특별시,서초구,반포3동,20200909,F,50,29.97210986
서울특별시,서초구,반포3동,20200909,M,45,29.97210986
서울특별시,서초구,반포3동,20200909,M,50,29.97210986
서울특별시,서초구,반포3동,20200910,F,45,22.4790824
서울특별시,서초구,반포3동,20200910,M,50,37.46513733
서울특별시,서초구,반포3동,20200911,F,40,29.97210986
서울특별시,서초구,반포3동,20200911,F,45,29.97210986
서울특별시,서초구,반포3동,20200911,M,45,67.43724719
서울특별시,서초구,반포3동,20200911,M,50,29.97210986
서울특별시,서초구,반포3동,20200912,F,40,29.97210986
서울특별시,서초구,반포3동,20200912,F,45,97.40935705
서울특별시,서초구,반포3동,20200912,F,50,44.95816479
서울특별시,서초구,반포3동,20200912,M,40,22.4790824
서울특별시,서초구,반포3동,20200912,M,45,52.45119226
서울특별시,서초구,반포3동,20200912,M,50,29.97210986
서울특별시,서초구,반포3동,20200913,F,45,22.4790824
서울특별시,서초구,반포3동,20200913,F,50,22.4790824
서울특별시,서초구,반포3동,20200913,M,45,37.46513733
서울특별시,서초구,반포3동,20200914,F,45,52.45119226
서울특별시,서초구,반포3동,20200914,M,45,29.97210986
서울특별시,서초구,반포3동,20200914,M,50,22.4790824
서울특별시,서초구,반포3동,20200915,F,40,29.97210986
서울특별시,서초구,반포3동,20200915,F,45,37.46513733
서울특별시,서초구,반포3동,20200915,F,50,29.97210986
서울특별시,서초구,반포3동,20200915,M,45,37.46513733
서울특별시,서초구,반포3동,20200916,F,40,29.97210986
서울특별시,서초구,반포3동,20200916,F,45,37.46513733
서울특별시,서초구,반포3동,20200916,M,50,29.97210986
서울특별시,서초구,반포3동,20200917,F,45,22.4790824
서울특별시,서초구,반포3동,20200917,F,50,29.97210986
서울특별시,서초구,반포3동,20200917,M,45,52.45119226
서울특별시,서초구,반포3동,20200917,M,50,29.97210986
서울특별시,서초구,반포3동,20200918,M,45,22.4790824
서울특별시,서초구,반포3동,20200918,M,50,22.4790824
서울특별시,서초구,반포3동,20200919,F,45,112.395412
서울특별시,서초구,반포3동,20200919,F,50,22.4790824
서울특별시,서초구,반포3동,20200919,M,45,44.95816479
서울특별시,서초구,반포3동,20200919,M,50,44.95816479
서울특별시,서초구,반포3동,20200919,M,55,22.4790824
서울특별시,서초구,반포3동,20200920,F,45,97.40935705
서울특별시,서초구,반포3동,20200920,F,50,37.46513733
서울특별시,서초구,반포3동,20200920,M,45,52.45119226
서울특별시,서초구,반포3동,20200920,M,50,22.4790824
서울특별시,서초구,반포3동,20200921,F,45,44.95816479
서울특별시,서초구,반포3동,20200922,F,45,22.4790824
서울특별시,서초구,반포3동,20200922,M,40,29.97210986
서울특별시,서초구,반포3동,20200922,M,50,22.4790824
서울특별시,서초구,반포3동,20200923,F,45,67.43724719
서울특별시,서초구,반포3동,20200924,F,45,59.94421972
서울특별시,서초구,반포3동,20200924,F,50,22.4790824
서울특별시,서초구,반포3동,20200925,F,40,37.46513733
서울특별시,서초구,반포3동,20200925,F,45,37.46513733
서울특별시,서초구,반포3동,20200926,F,40,52.45119226
서울특별시,서초구,반포3동,20200926,F,45,104.9023845
서울특별시,서초구,반포3동,20200926,F,50,22.4790824
서울특별시,서초구,반포3동,20200926,M,45,74.93027465
서울특별시,서초구,반포3동,20200927,F,45,59.94421972
서울특별시,서초구,반포3동,20200927,F,50,44.95816479
서울특별시,서초구,반포3동,20200927,M,45,37.46513733
서울특별시,서초구,반포3동,20200928,F,45,59.94421972
서울특별시,서초구,반포3동,20200928,M,45,22.4790824
서울특별시,서초구,반포3동,20200928,M,50,22.4790824
서울특별시,서초구,반포3동,20200929,F,45,37.46513733
서울특별시,서초구,반포3동,20200929,M,40,22.4790824
서울특별시,서초구,반포3동,20200929,M,45,22.4790824
서울특별시,서초구,반포3동,20200930,M,45,37.46513733
서울특별시,서초구,반포3동,20201001,F,50,22.4790824
서울특별시,서초구,반포3동,20201003,F,40,44.95816479
서울특별시,서초구,반포3동,20201003,F,45,157.3535768
서울특별시,서초구,반포3동,20201003,F,50,29.97210986
서울특별시,서초구,반포3동,20201003,M,45,52.45119226
서울특별시,서초구,반포3동,20201003,M,50,67.43724719
서울특별시,서초구,반포3동,20201004,F,40,37.46513733
서울특별시,서초구,반포3동,20201004,F,45,97.40935705
서울특별시,서초구,반포3동,20201004,M,45,119.8884394
서울특별시,서초구,반포3동,20201004,M,50,59.94421972
서울특별시,서초구,반포3동,20201005,F,45,52.45119226
서울특별시,서초구,반포3동,20201005,M,45,37.46513733
서울특별시,서초구,반포3동,20201006,F,45,74.93027465
서울특별시,서초구,반포3동,20201006,F,50,37.46513733
서울특별시,서초구,반포3동,20201006,M,45,37.46513733
서울특별시,서초구,반포3동,20201007,F,45,37.46513733
서울특별시,서초구,반포3동,20201007,F,50,37.46513733
서울특별시,서초구,반포3동,20201007,M,45,29.97210986
서울특별시,서초구,반포3동,20201007,M,50,22.4790824
서울특별시,서초구,반포3동,20201008,F,40,44.95816479
서울특별시,서초구,반포3동,20201008,F,45,104.9023845
서울특별시,서초구,반포3동,20201008,M,45,104.9023845
서울특별시,서초구,반포3동,20201008,M,50,29.97210986
서울특별시,서초구,반포3동,20201009,F,45,52.45119226
서울특별시,서초구,반포3동,20201009,M,45,37.46513733
서울특별시,서초구,반포3동,20201009,M,50,29.97210986
서울특별시,서초구,반포3동,20201010,F,40,29.97210986
서울특별시,서초구,반포3동,20201010,F,45,74.93027465
서울특별시,서초구,반포3동,20201010,M,45,59.94421972
서울특별시,서초구,반포3동,20201010,M,50,52.45119226
서울특별시,서초구,반포3동,20201011,F,45,89.91632958
서울특별시,서초구,반포3동,20201011,F,50,44.95816479
서울특별시,서초구,반포3동,20201011,M,45,67.43724719
서울특별시,서초구,반포3동,20201011,M,50,22.4790824
서울특별시,서초구,반포3동,20201012,F,45,37.46513733
서울특별시,서초구,반포3동,20201012,M,40,22.4790824
서울특별시,서초구,반포3동,20201012,M,45,29.97210986
서울특별시,서초구,반포3동,20201013,F,45,59.94421972
서울특별시,서초구,반포3동,20201013,M,45,22.4790824
서울특별시,서초구,반포3동,20201013,M,50,29.97210986
서울특별시,서초구,반포3동,20201014,F,45,67.43724719
서울특별시,서초구,반포3동,20201014,M,45,29.97210986
서울특별시,서초구,반포3동,20201015,F,40,22.4790824
서울특별시,서초구,반포3동,20201015,F,45,52.45119226
서울특별시,서초구,반포3동,20201015,M,45,29.97210986
서울특별시,서초구,반포3동,20201015,M,50,44.95816479
서울특별시,서초구,반포3동,20201016,M,50,22.4790824
서울특별시,서초구,반포3동,20201017,F,40,22.4790824
서울특별시,서초구,반포3동,20201017,F,45,52.45119226
서울특별시,서초구,반포3동,20201017,M,45,29.97210986
서울특별시,서초구,반포3동,20201017,M,50,44.95816479
서울특별시,서초구,반포3동,20201018,F,45,67.43724719
서울특별시,서초구,반포3동,20201018,F,50,22.4790824
서울특별시,서초구,반포3동,20201018,M,45,52.45119226
서울특별시,서초구,반포3동,20201019,F,45,44.95816479
서울특별시,서초구,반포3동,20201019,F,50,29.97210986
서울특별시,서초구,반포3동,20201020,M,45,44.95816479
서울특별시,서초구,반포3동,20201020,M,50,29.97210986
서울특별시,서초구,반포3동,20201021,F,45,44.95816479
서울특별시,서초구,반포3동,20201021,M,45,52.45119226
서울특별시,서초구,반포3동,20201021,M,50,22.4790824
서울특별시,서초구,반포3동,20201022,F,45,52.45119226
서울특별시,서초구,반포3동,20201022,M,45,44.95816479
서울특별시,서초구,반포3동,20201022,M,50,37.46513733
서울특별시,서초구,반포3동,20201023,F,45,74.93027465
서울특별시,서초구,반포3동,20201023,F,50,22.4790824
서울특별시,서초구,반포3동,20201023,M,45,29.97210986
서울특별시,서초구,반포3동,20201024,F,40,52.45119226
서울특별시,서초구,반포3동,20201024,F,45,67.43724719
서울특별시,서초구,반포3동,20201024,F,50,22.4790824
서울특별시,서초구,반포3동,20201024,M,45,52.45119226
서울특별시,서초구,반포3동,20201024,M,50,44.95816479
서울특별시,서초구,반포3동,20201024,M,55,22.4790824
서울특별시,서초구,반포3동,20201025,F,45,67.43724719
서울특별시,서초구,반포3동,20201025,F,50,22.4790824
서울특별시,서초구,반포3동,20201025,M,45,119.8884394
서울특별시,서초구,반포3동,20201026,F,45,37.46513733
서울특별시,서초구,반포3동,20201026,M,45,29.97210986
서울특별시,서초구,반포3동,20201026,M,50,44.95816479
서울특별시,서초구,반포3동,20201027,F,45,52.45119226
서울특별시,서초구,반포3동,20201027,F,50,22.4790824
서울특별시,서초구,반포3동,20201027,M,45,44.95816479
서울특별시,서초구,반포3동,20201028,F,40,59.94421972
서울특별시,서초구,반포3동,20201028,F,45,74.93027465
서울특별시,서초구,반포3동,20201028,F,50,22.4790824
서울특별시,서초구,반포3동,20201028,M,45,37.46513733
서울특별시,서초구,반포3동,20201028,M,50,37.46513733
서울특별시,서초구,반포3동,20201029,F,40,37.46513733
서울특별시,서초구,반포3동,20201029,F,45,89.91632958
서울특별시,서초구,반포3동,20201029,F,50,37.46513733
서울특별시,서초구,반포3동,20201029,M,45,89.91632958
서울특별시,서초구,반포3동,20201029,M,50,37.46513733
서울특별시,서초구,반포3동,20201030,F,45,37.46513733
서울특별시,서초구,반포3동,20201030,M,45,22.4790824
서울특별시,서초구,반포3동,20201030,M,50,59.94421972
서울특별시,서초구,반포3동,20201031,F,40,37.46513733
서울특별시,서초구,반포3동,20201031,F,45,232.2838514
서울특별시,서초구,반포3동,20201031,F,50,67.43724719
서울특별시,서초구,반포3동,20201031,M,45,119.8884394
서울특별시,서초구,반포3동,20201031,M,50,89.91632958
서울특별시,서초구,반포4동,20200801,F,40,44.95816479
서울특별시,서초구,반포4동,20200801,F,45,59.94421972
서울특별시,서초구,반포4동,20200801,M,40,37.46513733
서울특별시,서초구,반포4동,20200801,M,45,22.4790824
서울특별시,서초구,반포4동,20200801,M,50,44.95816479
서울특별시,서초구,반포4동,20200802,F,45,29.97210986
서울특별시,서초구,반포4동,20200802,M,45,22.4790824
서울특별시,서초구,반포4동,20200803,F,35,22.4790824
서울특별시,서초구,반포4동,20200803,F,40,89.91632958
서울특별시,서초구,반포4동,20200803,F,45,74.93027465
서울특별시,서초구,반포4동,20200803,M,40,37.46513733
서울특별시,서초구,반포4동,20200803,M,45,44.95816479
서울특별시,서초구,반포4동,20200803,M,50,52.45119226
서울특별시,서초구,반포4동,20200804,F,40,29.97210986
서울특별시,서초구,반포4동,20200804,F,45,22.4790824
서울특별시,서초구,반포4동,20200804,M,45,82.42330212
서울특별시,서초구,반포4동,20200804,M,50,22.4790824
서울특별시,서초구,반포4동,20200805,F,40,89.91632958
서울특별시,서초구,반포4동,20200805,F,45,29.97210986
서울특별시,서초구,반포4동,20200805,F,50,22.4790824
서울특별시,서초구,반포4동,20200805,M,40,22.4790824
서울특별시,서초구,반포4동,20200805,M,45,74.93027465
서울특별시,서초구,반포4동,20200806,F,40,52.45119226
서울특별시,서초구,반포4동,20200806,F,45,37.46513733
서울특별시,서초구,반포4동,20200806,M,40,37.46513733
서울특별시,서초구,반포4동,20200806,M,45,52.45119226
서울특별시,서초구,반포4동,20200807,F,40,37.46513733
서울특별시,서초구,반포4동,20200807,F,45,44.95816479
서울특별시,서초구,반포4동,20200807,M,40,22.4790824
서울특별시,서초구,반포4동,20200807,M,45,52.45119226
서울특별시,서초구,반포4동,20200807,M,50,37.46513733
서울특별시,서초구,반포4동,20200808,F,40,29.97210986
서울특별시,서초구,반포4동,20200808,F,45,37.46513733
서울특별시,서초구,반포4동,20200808,M,45,52.45119226
서울특별시,서초구,반포4동,20200808,M,50,29.97210986
서울특별시,서초구,반포4동,20200809,F,40,29.97210986
서울특별시,서초구,반포4동,20200809,F,45,29.97210986
서울특별시,서초구,반포4동,20200809,M,45,44.95816479
서울특별시,서초구,반포4동,20200810,F,45,52.45119226
서울특별시,서초구,반포4동,20200810,M,45,37.46513733
서울특별시,서초구,반포4동,20200810,M,50,22.4790824
서울특별시,서초구,반포4동,20200811,F,40,29.97210986
서울특별시,서초구,반포4동,20200811,F,45,22.4790824
서울특별시,서초구,반포4동,20200811,M,45,37.46513733
서울특별시,서초구,반포4동,20200811,X,xx,22.4790824
서울특별시,서초구,반포4동,20200812,F,45,22.4790824
서울특별시,서초구,반포4동,20200812,M,50,29.97210986
서울특별시,서초구,반포4동,20200813,M,45,22.4790824
서울특별시,서초구,반포4동,20200813,M,50,22.4790824
서울특별시,서초구,반포4동,20200814,F,40,59.94421972
서울특별시,서초구,반포4동,20200815,F,40,22.4790824
서울특별시,서초구,반포4동,20200815,M,45,22.4790824
서울특별시,서초구,반포4동,20200816,F,40,29.97210986
서울특별시,서초구,반포4동,20200816,F,45,22.4790824
서울특별시,서초구,반포4동,20200816,M,45,37.46513733
서울특별시,서초구,반포4동,20200817,F,35,22.4790824
서울특별시,서초구,반포4동,20200817,F,50,22.4790824
서울특별시,서초구,반포4동,20200817,M,45,29.97210986
서울특별시,서초구,반포4동,20200818,F,40,29.97210986
서울특별시,서초구,반포4동,20200818,F,45,22.4790824
서울특별시,서초구,반포4동,20200818,M,45,22.4790824
서울특별시,서초구,반포4동,20200819,F,35,29.97210986
서울특별시,서초구,반포4동,20200819,F,40,29.97210986
서울특별시,서초구,반포4동,20200819,M,35,29.97210986
서울특별시,서초구,반포4동,20200819,M,45,59.94421972
서울특별시,서초구,반포4동,20200820,F,35,22.4790824
서울특별시,서초구,반포4동,20200820,F,40,67.43724719
서울특별시,서초구,반포4동,20200820,M,40,29.97210986
서울특별시,서초구,반포4동,20200820,M,45,29.97210986
서울특별시,서초구,반포4동,20200821,F,35,22.4790824
서울특별시,서초구,반포4동,20200821,F,40,22.4790824
서울특별시,서초구,반포4동,20200821,F,45,37.46513733
서울특별시,서초구,반포4동,20200821,M,40,22.4790824
서울특별시,서초구,반포4동,20200821,M,45,22.4790824
서울특별시,서초구,반포4동,20200822,F,40,52.45119226
서울특별시,서초구,반포4동,20200822,F,45,29.97210986
서울특별시,서초구,반포4동,20200822,M,40,29.97210986
서울특별시,서초구,반포4동,20200823,M,45,29.97210986
서울특별시,서초구,반포4동,20200824,F,40,59.94421972
서울특별시,서초구,반포4동,20200824,M,40,22.4790824
서울특별시,서초구,반포4동,20200824,M,45,37.46513733
서울특별시,서초구,반포4동,20200824,M,50,22.4790824
서울특별시,서초구,반포4동,20200825,F,40,37.46513733
서울특별시,서초구,반포4동,20200825,F,45,37.46513733
